accession	protein_id	source
BGC0000399	AAY91429	DeepBGC-protein-unique
BGC0000399	AAY91430	DeepBGC-protein-unique
BGC0000399	AAY91432	DeepBGC-protein-unique
BGC0000402	AHD05677	DeepBGC-protein-unique
BGC0000402	AHD05678	DeepBGC-protein-unique
BGC0000402	AHD05679	DeepBGC-protein-unique
BGC0000402	AHD05680	DeepBGC-protein-unique
BGC0000413	AAY93338	DeepBGC-protein-unique
BGC0000413	AAY93339	DeepBGC-protein-unique
BGC0000413	AAY93340	DeepBGC-protein-unique
BGC0000413	AAY93341	DeepBGC-protein-unique
BGC0000413	AAY93342	DeepBGC-protein-unique
BGC0000413	AAY93343	DeepBGC-protein-unique
BGC0000413	AAY93344	DeepBGC-protein-unique
BGC0000413	AAY93345	DeepBGC-protein-unique
BGC0000413	AAY93346	DeepBGC-protein-unique
BGC0000413	AAY93348	DeepBGC-protein-unique
BGC0000413	AAY93349	DeepBGC-protein-unique
BGC0000413	AAY93350	DeepBGC-protein-unique
BGC0000413	AAY93351	DeepBGC-protein-unique
BGC0000413	AAY93352	DeepBGC-protein-unique
BGC0000413	AAY93353	DeepBGC-protein-unique
BGC0000413	AAY93354	DeepBGC-protein-unique
BGC0000413	AAY93355	DeepBGC-protein-unique
BGC0000413	AAY93356	DeepBGC-protein-unique
BGC0000413	AAY93357	DeepBGC-protein-unique
BGC0000413	AAY93358	DeepBGC-protein-unique
BGC0000413	AAY93359	DeepBGC-protein-unique
BGC0000413	AAY93360	DeepBGC-protein-unique
BGC0000413	AAY93361	DeepBGC-protein-unique
BGC0000413	AAY93362	DeepBGC-protein-unique
BGC0000413	AAY93364	DeepBGC-protein-unique
BGC0000413	AAY93365	DeepBGC-protein-unique
BGC0000413	AAY93367	DeepBGC-protein-unique
BGC0000413	AAY93368	DeepBGC-protein-unique
BGC0000413	AAY93369	DeepBGC-protein-unique
BGC0000413	AAY93370	DeepBGC-protein-unique
BGC0000413	AAY93371	DeepBGC-protein-unique
BGC0000413	AAY93372	DeepBGC-protein-unique
BGC0000413	AAY93373	DeepBGC-protein-unique
BGC0000413	AAY93374	DeepBGC-protein-unique
BGC0000413	AAY93375	DeepBGC-protein-unique
BGC0000413	AAY93376	DeepBGC-protein-unique
BGC0000413	AAY93377	DeepBGC-protein-unique
BGC0000413	AAY93378	DeepBGC-protein-unique
BGC0000413	AAY93379	DeepBGC-protein-unique
BGC0000413	AAY93380	DeepBGC-protein-unique
BGC0000413	AAY93381	DeepBGC-protein-unique
BGC0000413	AAY93383	DeepBGC-protein-unique
BGC0000413	AAY93384	DeepBGC-protein-unique
BGC0000413	AAY93385	DeepBGC-protein-unique
BGC0000413	AAY93386	DeepBGC-protein-unique
BGC0000413	AAY93387	DeepBGC-protein-unique
BGC0000413	AAY93388	DeepBGC-protein-unique
BGC0000413	AAY93390	DeepBGC-protein-unique
BGC0000413	AAY93391	DeepBGC-protein-unique
BGC0000413	AAY93392	DeepBGC-protein-unique
BGC0000413	AAY93393	DeepBGC-protein-unique
BGC0000413	AAY93394	DeepBGC-protein-unique
BGC0000413	AAY93395	DeepBGC-protein-unique
BGC0000413	AAY93396	DeepBGC-protein-unique
BGC0000413	AAY93397	DeepBGC-protein-unique
BGC0000413	AAY93398	DeepBGC-protein-unique
BGC0000413	AAY93399	DeepBGC-protein-unique
BGC0000413	AAY93400	DeepBGC-protein-unique
BGC0000413	AAY93401	DeepBGC-protein-unique
BGC0000413	AAY93402	DeepBGC-protein-unique
BGC0000413	AAY93404	DeepBGC-protein-unique
BGC0000413	AAY93405	DeepBGC-protein-unique
BGC0000413	AAY93406	DeepBGC-protein-unique
BGC0000413	AAY93407	DeepBGC-protein-unique
BGC0000413	AAY93408	DeepBGC-protein-unique
BGC0000413	AAY93409	DeepBGC-protein-unique
BGC0000413	AAY93411	DeepBGC-protein-unique
BGC0000413	AAY93412	DeepBGC-protein-unique
BGC0000413	AAY93413	DeepBGC-protein-unique
BGC0000413	AAY93414	DeepBGC-protein-unique
BGC0000413	AAY93415	DeepBGC-protein-unique
BGC0000413	AAY93416	DeepBGC-protein-unique
BGC0000413	AAY93418	DeepBGC-protein-unique
BGC0000413	AAY93419	DeepBGC-protein-unique
BGC0000413	AAY93421	DeepBGC-protein-unique
BGC0000413	AAY93422	DeepBGC-protein-unique
BGC0000413	AAY93423	DeepBGC-protein-unique
BGC0000413	AAY93424	DeepBGC-protein-unique
BGC0000413	AAY93425	DeepBGC-protein-unique
BGC0000413	AAY93429	DeepBGC-protein-unique
BGC0000413	AAY93430	DeepBGC-protein-unique
BGC0000413	AAY93431	DeepBGC-protein-unique
BGC0000413	AAY93432	DeepBGC-protein-unique
BGC0000413	AAY93433	DeepBGC-protein-unique
BGC0000413	AAY93434	DeepBGC-protein-unique
BGC0000413	AAY93435	DeepBGC-protein-unique
BGC0000413	AAY93436	DeepBGC-protein-unique
BGC0000413	AAY93437	DeepBGC-protein-unique
BGC0000413	AAY93438	DeepBGC-protein-unique
BGC0000413	AAY93439	DeepBGC-protein-unique
BGC0000413	AAY93440	DeepBGC-protein-unique
BGC0000413	AAY93441	DeepBGC-protein-unique
BGC0000413	AAY93442	DeepBGC-protein-unique
BGC0000413	AAY93445	DeepBGC-protein-unique
BGC0000413	AAY93446	DeepBGC-protein-unique
BGC0000416	CBJ90287	DeepBGC-protein-unique
BGC0000416	CBJ90288	DeepBGC-protein-unique
BGC0000416	CBJ90289	DeepBGC-protein-unique
BGC0000417	ABG94124	DeepBGC-protein-unique
BGC0000417	ABG94125	DeepBGC-protein-unique
BGC0000417	ABG94126	DeepBGC-protein-unique
BGC0000417	ABG94127	DeepBGC-protein-unique
BGC0000417	ABG94128	DeepBGC-protein-unique
BGC0000417	ABG94129	DeepBGC-protein-unique
BGC0000419	AIG79211	DeepBGC-protein-unique
BGC0000419	AIG79212	DeepBGC-protein-unique
BGC0000419	AIG79213	DeepBGC-protein-unique
BGC0000419	AIG79214	DeepBGC-protein-unique
BGC0000419	AIG79215	DeepBGC-protein-unique
BGC0000419	AIG79216	DeepBGC-protein-unique
BGC0000419	AIG79217	DeepBGC-protein-unique
BGC0000419	AIG79218	DeepBGC-protein-unique
BGC0000419	AIG79219	DeepBGC-protein-unique
BGC0000419	AIG79220	DeepBGC-protein-unique
BGC0000419	AIG79221	DeepBGC-protein-unique
BGC0000419	AIG79222	DeepBGC-protein-unique
BGC0000419	AIG79223	DeepBGC-protein-unique
BGC0000419	AIG79224	DeepBGC-protein-unique
BGC0000419	AIG79225	DeepBGC-protein-unique
BGC0000419	AIG79226	DeepBGC-protein-unique
BGC0000419	AIG79227	DeepBGC-protein-unique
BGC0000419	AIG79228	DeepBGC-protein-unique
BGC0000419	AIG79229	DeepBGC-protein-unique
BGC0000419	AIG79230	DeepBGC-protein-unique
BGC0000419	AIG79231	DeepBGC-protein-unique
BGC0000419	AIG79232	DeepBGC-protein-unique
BGC0000419	AIG79233	DeepBGC-protein-unique
BGC0000419	AIG79234	DeepBGC-protein-unique
BGC0000419	AIG79235	DeepBGC-protein-unique
BGC0000419	AIG79236	DeepBGC-protein-unique
BGC0000419	AIG79237	DeepBGC-protein-unique
BGC0000419	AIG79238	DeepBGC-protein-unique
BGC0000419	AIG79239	DeepBGC-protein-unique
BGC0000419	AIG79240	DeepBGC-protein-unique
BGC0000419	AIG79241	DeepBGC-protein-unique
BGC0000419	AIG79242	DeepBGC-protein-unique
BGC0000419	AIG79243	DeepBGC-protein-unique
BGC0000419	AIG79244	DeepBGC-protein-unique
BGC0000419	AIG79245	DeepBGC-protein-unique
BGC0000419	AIG79246	DeepBGC-protein-unique
BGC0000419	AIG79247	DeepBGC-protein-unique
BGC0000419	AIG79248	DeepBGC-protein-unique
BGC0000419	AIG79249	DeepBGC-protein-unique
BGC0000420	CAP96439	DeepBGC-protein-unique
BGC0000420	CAP96440	DeepBGC-protein-unique
BGC0000420	CAP96441	DeepBGC-protein-unique
BGC0000420	CAP96442	DeepBGC-protein-unique
BGC0000420	CAP96443	DeepBGC-protein-unique
BGC0000420	CAP96444	DeepBGC-protein-unique
BGC0000420	CAP96445	DeepBGC-protein-unique
BGC0000423	CBG75488	DeepBGC-protein-unique
BGC0000423	CBG75489	DeepBGC-protein-unique
BGC0000423	CBG75490	DeepBGC-protein-unique
BGC0000423	CBG75491	DeepBGC-protein-unique
BGC0000423	CBG75492	DeepBGC-protein-unique
BGC0000423	CBG75493	DeepBGC-protein-unique
BGC0000423	CBG75494	DeepBGC-protein-unique
BGC0000423	CBG75495	DeepBGC-protein-unique
BGC0000423	CBG75496	DeepBGC-protein-unique
BGC0000423	CBG75497	DeepBGC-protein-unique
BGC0000424	ADJ63836	DeepBGC-protein-unique
BGC0000424	ADJ63837	DeepBGC-protein-unique
BGC0000424	ADJ63838	DeepBGC-protein-unique
BGC0000424	ADJ63839	DeepBGC-protein-unique
BGC0000424	ADJ63840	DeepBGC-protein-unique
BGC0000424	ADJ63841	DeepBGC-protein-unique
BGC0000424	ADJ63842	DeepBGC-protein-unique
BGC0000424	ADJ63843	DeepBGC-protein-unique
BGC0000424	ADJ63844	DeepBGC-protein-unique
BGC0000424	ADJ63845	DeepBGC-protein-unique
BGC0000424	ADJ63846	DeepBGC-protein-unique
BGC0000424	ADJ63847	DeepBGC-protein-unique
BGC0000424	ADJ63848	DeepBGC-protein-unique
BGC0000427	ABA23460	DeepBGC-protein-unique
BGC0000427	ABA23461	DeepBGC-protein-unique
BGC0000427	ABA23462	DeepBGC-protein-unique
BGC0000427	ABA23463	DeepBGC-protein-unique
BGC0000430	AHJ31211	DeepBGC-protein-unique
BGC0000430	AHJ31212	DeepBGC-protein-unique
BGC0000430	AHJ31213	DeepBGC-protein-unique
BGC0000430	AHJ31214	DeepBGC-protein-unique
BGC0000430	AHJ31215	DeepBGC-protein-unique
BGC0000430	AHJ31216	DeepBGC-protein-unique
BGC0000430	AHJ31217	DeepBGC-protein-unique
BGC0000431	EFE73293	DeepBGC-protein-unique
BGC0000431	EFE73294	DeepBGC-protein-unique
BGC0000431	EFE73295	DeepBGC-protein-unique
BGC0000431	EFE73296	DeepBGC-protein-unique
BGC0000431	EFE73297	DeepBGC-protein-unique
BGC0000431	EFE73298	DeepBGC-protein-unique
BGC0000431	EFE73299	DeepBGC-protein-unique
BGC0000431	EFE73300	DeepBGC-protein-unique
BGC0000431	EFE73301	DeepBGC-protein-unique
BGC0000431	EFE73302	DeepBGC-protein-unique
BGC0000431	EFE73303	DeepBGC-protein-unique
BGC0000431	EFE73304	DeepBGC-protein-unique
BGC0000431	EFE73305	DeepBGC-protein-unique
BGC0000431	EFE73306	DeepBGC-protein-unique
BGC0000431	EFE73307	DeepBGC-protein-unique
BGC0000431	EFE73308	DeepBGC-protein-unique
BGC0000431	EFE73309	DeepBGC-protein-unique
BGC0000431	EFE73310	DeepBGC-protein-unique
BGC0000431	EFE73312	DeepBGC-protein-unique
BGC0000431	EFE73313	DeepBGC-protein-unique
BGC0000431	EFE73314	DeepBGC-protein-unique
BGC0000435	AAO56327	DeepBGC-protein-unique
BGC0000435	AAO56328	DeepBGC-protein-unique
BGC0000435	AAO56329	DeepBGC-protein-unique
BGC0000435	AAO56330	DeepBGC-protein-unique
BGC0000435	AAO56331	DeepBGC-protein-unique
BGC0000435	AAO56332	DeepBGC-protein-unique
BGC0000436	EJK79838	DeepBGC-protein-unique
BGC0000436	EJK79839	DeepBGC-protein-unique
BGC0000436	EJK79841	DeepBGC-protein-unique
BGC0000436	EJK79842	DeepBGC-protein-unique
BGC0000436	EJK79843	DeepBGC-protein-unique
BGC0000436	EJK79844	DeepBGC-protein-unique
BGC0000437	AAY37645	DeepBGC-protein-unique
BGC0000437	AAY37646	DeepBGC-protein-unique
BGC0000437	AAY37647	DeepBGC-protein-unique
BGC0000437	AAY37648	DeepBGC-protein-unique
BGC0000437	AAY37649	DeepBGC-protein-unique
BGC0000437	AAY37650	DeepBGC-protein-unique
BGC0000437	AAY37651	DeepBGC-protein-unique
BGC0000437	AAY37652	DeepBGC-protein-unique
BGC0000437	AAY37653	DeepBGC-protein-unique
BGC0000437	AAY37654	DeepBGC-protein-unique
BGC0000437	AAY37655	DeepBGC-protein-unique
BGC0000437	AAY37656	DeepBGC-protein-unique
BGC0000437	AAY37657	DeepBGC-protein-unique
BGC0000437	AAY37658	DeepBGC-protein-unique
BGC0000437	AAY37659	DeepBGC-protein-unique
BGC0000437	AAY37660	DeepBGC-protein-unique
BGC0000437	AAY37661	DeepBGC-protein-unique
BGC0000442	CBF80711	DeepBGC-protein-unique
BGC0000442	CBF80712	DeepBGC-protein-unique
BGC0000442	CBF80716	DeepBGC-protein-unique
BGC0000444	AAW49313	DeepBGC-protein-unique
BGC0000444	AAW49314	DeepBGC-protein-unique
BGC0000444	AAW49315	DeepBGC-protein-unique
BGC0000444	AAW49316	DeepBGC-protein-unique
BGC0000444	AAW49317	DeepBGC-protein-unique
BGC0000444	AAW49318	DeepBGC-protein-unique
BGC0000444	AAW49319	DeepBGC-protein-unique
BGC0000444	AAW49320	DeepBGC-protein-unique
BGC0000446	AUTOORF_00001	DeepBGC-protein-unique
BGC0000451	ACR11143	DeepBGC-protein-unique
BGC0000451	ACR13425	DeepBGC-protein-unique
BGC0000451	ACR13729	DeepBGC-protein-unique
BGC0000451	ACR11042	DeepBGC-protein-unique
BGC0000451	ACR10711	DeepBGC-protein-unique
BGC0000451	ACR12253	DeepBGC-protein-unique
BGC0000451	ACR11867	DeepBGC-protein-unique
BGC0000451	ACR11213	DeepBGC-protein-unique
BGC0000451	ACR10707	DeepBGC-protein-unique
BGC0000451	ACR12481	DeepBGC-protein-unique
BGC0000451	ACR13598	DeepBGC-protein-unique
BGC0000452	BAH43757	DeepBGC-protein-unique
BGC0000452	BAH43758	DeepBGC-protein-unique
BGC0000452	BAH43759	DeepBGC-protein-unique
BGC0000452	BAH43761	DeepBGC-protein-unique
BGC0000452	BAH43762	DeepBGC-protein-unique
BGC0000452	BAH43764	DeepBGC-protein-unique
BGC0000452	BAH43765	DeepBGC-protein-unique
BGC0000452	BAH43766	DeepBGC-protein-unique
BGC0000452	BAH43767	DeepBGC-protein-unique
BGC0000452	BAH43768	DeepBGC-protein-unique
BGC0000452	BAH43769	DeepBGC-protein-unique
BGC0000452	BAH43770	DeepBGC-protein-unique
BGC0000452	BAH43771	DeepBGC-protein-unique
BGC0000457	ABC94345	DeepBGC-protein-unique
BGC0000457	ABC94346	DeepBGC-protein-unique
BGC0000457	ABC94347	DeepBGC-protein-unique
BGC0000457	ABC94348	DeepBGC-protein-unique
BGC0000457	ABC94349	DeepBGC-protein-unique
BGC0000457	ABC94350	DeepBGC-protein-unique
BGC0000457	ABC94351	DeepBGC-protein-unique
BGC0000457	ABC94352	DeepBGC-protein-unique
BGC0000457	ABC94353	DeepBGC-protein-unique
BGC0000460	AAO07752	DeepBGC-protein-unique
BGC0000460	AAO07753	DeepBGC-protein-unique
BGC0000460	AAO07754	DeepBGC-protein-unique
BGC0000460	AAO07755	DeepBGC-protein-unique
BGC0000460	AAO07756	DeepBGC-protein-unique
BGC0000460	AAO07757	DeepBGC-protein-unique
BGC0000460	AAO07758	DeepBGC-protein-unique
BGC0000460	AAO07759	DeepBGC-protein-unique
BGC0000460	AAO07760	DeepBGC-protein-unique
BGC0000460	AAO07761	DeepBGC-protein-unique
BGC0000460	AAO07762	DeepBGC-protein-unique
BGC0000460	AAO07763	DeepBGC-protein-unique
BGC0000460	AAO07764	DeepBGC-protein-unique
BGC0000460	AAO07765	DeepBGC-protein-unique
BGC0000460	AAO07766	DeepBGC-protein-unique
BGC0000460	AAO07767	DeepBGC-protein-unique
BGC0000464	CDG17972	DeepBGC-protein-unique
BGC0000464	CDG17973	DeepBGC-protein-unique
BGC0000464	CDG17974	DeepBGC-protein-unique
BGC0000464	CDG17978	DeepBGC-protein-unique
BGC0000464	CDG17980	DeepBGC-protein-unique
BGC0000464	CDG17981	DeepBGC-protein-unique
BGC0000464	CDG17982	DeepBGC-protein-unique
BGC0000464	CDG17983	DeepBGC-protein-unique
BGC0000464	CDG17985	DeepBGC-protein-unique
BGC0000464	CDG17986	DeepBGC-protein-unique
BGC0000464	CDG17987	DeepBGC-protein-unique
BGC0000464	CDG17988	DeepBGC-protein-unique
BGC0000464	CDG17989	DeepBGC-protein-unique
BGC0000464	CDG17990	DeepBGC-protein-unique
BGC0000464	CDG17992	DeepBGC-protein-unique
BGC0000465	CBJ90358	DeepBGC-protein-unique
BGC0000465	CBJ90359	DeepBGC-protein-unique
BGC0000469	AFV25464	DeepBGC-protein-unique
BGC0000469	AFV25465	DeepBGC-protein-unique
BGC0000469	AFV25466	DeepBGC-protein-unique
BGC0000469	AFV25467	DeepBGC-protein-unique
BGC0000469	AFV25468	DeepBGC-protein-unique
BGC0000469	AFV25469	DeepBGC-protein-unique
BGC0000469	AFV25470	DeepBGC-protein-unique
BGC0000469	AFV25471	DeepBGC-protein-unique
BGC0000469	AFV25472	DeepBGC-protein-unique
BGC0000469	AFV25474	DeepBGC-protein-unique
BGC0000469	AFV25475	DeepBGC-protein-unique
BGC0000469	AFV25476	DeepBGC-protein-unique
BGC0000469	AFV25477	DeepBGC-protein-unique
BGC0000469	AFV25491	DeepBGC-protein-unique
BGC0000469	AFV25492	DeepBGC-protein-unique
BGC0000469	AFV25493	DeepBGC-protein-unique
BGC0000469	AFV25494	DeepBGC-protein-unique
BGC0000469	AFV25495	DeepBGC-protein-unique
BGC0000469	AFV25496	DeepBGC-protein-unique
BGC0000471	AFZ08002	DeepBGC-protein-unique
BGC0000471	AFZ08005	DeepBGC-protein-unique
BGC0000471	AFZ08007	DeepBGC-protein-unique
BGC0000471	AFZ08009	DeepBGC-protein-unique
BGC0000483	CCH92964	DeepBGC-protein-unique
BGC0000483	CCH92966	DeepBGC-protein-unique
BGC0000483	CCH92967	DeepBGC-protein-unique
BGC0000483	CCH92969	DeepBGC-protein-unique
BGC0000486	AAC69555	DeepBGC-protein-unique
BGC0000486	AAC69556	DeepBGC-protein-unique
BGC0000490	ERL47809	DeepBGC-protein-unique
BGC0000490	EKF52512	DeepBGC-protein-unique
BGC0000490	EKF52513	DeepBGC-protein-unique
BGC0000496	BAG19222	DeepBGC-protein-unique
BGC0000496	BAG19223	DeepBGC-protein-unique
BGC0000496	BAG19224	DeepBGC-protein-unique
BGC0000496	BAG19226	DeepBGC-protein-unique
BGC0000501	ACU73103	DeepBGC-protein-unique
BGC0000501	ACU73106	DeepBGC-protein-unique
BGC0000501	ACU73107	DeepBGC-protein-unique
BGC0000513	CAM03499	DeepBGC-protein-unique
BGC0000513	CAM03501	DeepBGC-protein-unique
BGC0000513	CAM03502	DeepBGC-protein-unique
BGC0000515	ABO65649	DeepBGC-protein-unique
BGC0000515	ABO65650	DeepBGC-protein-unique
BGC0000515	ABO65651	DeepBGC-protein-unique
BGC0000515	ABO65652	DeepBGC-protein-unique
BGC0000515	ABO65653	DeepBGC-protein-unique
BGC0000515	ABO65654	DeepBGC-protein-unique
BGC0000515	ABO65656	DeepBGC-protein-unique
BGC0000515	ABO65657	DeepBGC-protein-unique
BGC0000515	ABO65658	DeepBGC-protein-unique
BGC0000516	EDY04297	DeepBGC-protein-unique
BGC0000516	EDY04298	DeepBGC-protein-unique
BGC0000516	EDY04299	DeepBGC-protein-unique
BGC0000516	EDY04301	DeepBGC-protein-unique
BGC0000516	EDY04302	DeepBGC-protein-unique
BGC0000516	EDY04303	DeepBGC-protein-unique
BGC0000516	EDY04304	DeepBGC-protein-unique
BGC0000518	EFL36746	DeepBGC-protein-unique
BGC0000518	EFL36747	DeepBGC-protein-unique
BGC0000518	EFL36748	DeepBGC-protein-unique
BGC0000518	EFL36749	DeepBGC-protein-unique
BGC0000518	EFL36750	DeepBGC-protein-unique
BGC0000518	EFL36751	DeepBGC-protein-unique
BGC0000520	AAF32256	DeepBGC-protein-unique
BGC0000528	CAN02018	DeepBGC-protein-unique
BGC0000528	CAN02019	DeepBGC-protein-unique
BGC0000528	CAN02020	DeepBGC-protein-unique
BGC0000528	CAN02021	DeepBGC-protein-unique
BGC0000528	CAN02022	DeepBGC-protein-unique
BGC0000528	CAN02024	DeepBGC-protein-unique
BGC0000530	EMC15120	DeepBGC-protein-unique
BGC0000530	EMC15122	DeepBGC-protein-unique
BGC0000530	EMC15123	DeepBGC-protein-unique
BGC0000530	EMC15124	DeepBGC-protein-unique
BGC0000530	EMC15125	DeepBGC-protein-unique
BGC0000530	EMC15126	DeepBGC-protein-unique
BGC0000530	EMC15127	DeepBGC-protein-unique
BGC0000530	EMC15128	DeepBGC-protein-unique
BGC0000546	WP_003950015	DeepBGC-protein-unique
BGC0000546	WP_003950017	DeepBGC-protein-unique
BGC0000546	WP_003950018	DeepBGC-protein-unique
BGC0000546	WP_003950019	DeepBGC-protein-unique
BGC0000547	ACX68640	DeepBGC-protein-unique
BGC0000553	WP_032798330	DeepBGC-protein-unique
BGC0000553	WP_032798143	DeepBGC-protein-unique
BGC0000553	WP_032798144	DeepBGC-protein-unique
BGC0000553	WP_006127364	DeepBGC-protein-unique
BGC0000554	WP_006126651	DeepBGC-protein-unique
BGC0000554	WP_006126653	DeepBGC-protein-unique
BGC0000564	CAL82041	DeepBGC-protein-unique
BGC0000564	CAL82043	DeepBGC-protein-unique
BGC0000564	CAL82044	DeepBGC-protein-unique
BGC0000564	CAL82046	DeepBGC-protein-unique
BGC0000564	CAL82047	DeepBGC-protein-unique
BGC0000564	CAL82048	DeepBGC-protein-unique
BGC0000566	AAK33685	DeepBGC-protein-unique
BGC0000566	AAK33687	DeepBGC-protein-unique
BGC0000566	AAK33688	DeepBGC-protein-unique
BGC0000566	AAK33690	DeepBGC-protein-unique
BGC0000566	AAK33691	DeepBGC-protein-unique
BGC0000566	AAK33692	DeepBGC-protein-unique
BGC0000570	ADU13883	DeepBGC-protein-unique
BGC0000570	ADU13885	DeepBGC-protein-unique
BGC0000570	ADU13886	DeepBGC-protein-unique
BGC0000571	CBW74823	DeepBGC-protein-unique
BGC0000571	CBW74824	DeepBGC-protein-unique
BGC0000571	CBW74825	DeepBGC-protein-unique
BGC0000572	AHI79402	DeepBGC-protein-unique
BGC0000572	AHI77932	DeepBGC-protein-unique
BGC0000572	AHI77484	DeepBGC-protein-unique
BGC0000573	ABZ74309	DeepBGC-protein-unique
BGC0000573	ABZ74310	DeepBGC-protein-unique
BGC0000573	ABZ74311	DeepBGC-protein-unique
BGC0000573	ABZ74312	DeepBGC-protein-unique
BGC0000573	ABZ74315	DeepBGC-protein-unique
BGC0000574	ADG11017	DeepBGC-protein-unique
BGC0000574	ADG11018	DeepBGC-protein-unique
BGC0000574	ADG11019	DeepBGC-protein-unique
BGC0000574	ADG11023	DeepBGC-protein-unique
BGC0000576	BAL94040	DeepBGC-protein-unique
BGC0000576	BAL94041	DeepBGC-protein-unique
BGC0000576	BAL94042	DeepBGC-protein-unique
BGC0000576	BAL94043	DeepBGC-protein-unique
BGC0000577	BAI99044	DeepBGC-protein-unique
BGC0000577	BAI99045	DeepBGC-protein-unique
BGC0000577	BAI99046	DeepBGC-protein-unique
BGC0000577	BAI99047	DeepBGC-protein-unique
BGC0000577	BAI99049	DeepBGC-protein-unique
BGC0000577	BAI99050	DeepBGC-protein-unique
BGC0000578	WP_032798308	DeepBGC-protein-unique
BGC0000578	WP_032798309	DeepBGC-protein-unique
BGC0000578	WP_006126488	DeepBGC-protein-unique
BGC0000578	WP_010071618	DeepBGC-protein-unique
BGC0000578	WP_010071619	DeepBGC-protein-unique
BGC0000579	WP_007385813	DeepBGC-protein-unique
BGC0000579	WP_007385814	DeepBGC-protein-unique
BGC0000579	WP_007385815	DeepBGC-protein-unique
BGC0000579	WP_007385816	DeepBGC-protein-unique
BGC0000579	WP_007385817	DeepBGC-protein-unique
BGC0000579	WP_007385818	DeepBGC-protein-unique
BGC0000579	WP_007385819	DeepBGC-protein-unique
BGC0000580	EGD17356	DeepBGC-protein-unique
BGC0000580	EGD17357	DeepBGC-protein-unique
BGC0000583	YP_001827873	DeepBGC-protein-unique
BGC0000583	YP_001827874	DeepBGC-protein-unique
BGC0000583	YP_001827875	DeepBGC-protein-unique
BGC0000583	YP_001827877	DeepBGC-protein-unique
BGC0000583	YP_001827878	DeepBGC-protein-unique
BGC0000595	NP_626681	DeepBGC-protein-unique
BGC0000595	NP_626682	DeepBGC-protein-unique
BGC0000595	NP_626683	DeepBGC-protein-unique
BGC0000595	NP_626685	DeepBGC-protein-unique
BGC0000595	NP_626686	DeepBGC-protein-unique
BGC0000595	NP_626687	DeepBGC-protein-unique
BGC0000595	NP_626688	DeepBGC-protein-unique
BGC0000595	NP_626689	DeepBGC-protein-unique
BGC0000595	NP_626691	DeepBGC-protein-unique
BGC0000595	NP_626692	DeepBGC-protein-unique
BGC0000595	NP_626693	DeepBGC-protein-unique
BGC0000595	NP_626694	DeepBGC-protein-unique
BGC0000597	WP_009188434	DeepBGC-protein-unique
BGC0000597	WP_009188435	DeepBGC-protein-unique
BGC0000597	WP_009188436	DeepBGC-protein-unique
BGC0000597	WP_009188438	DeepBGC-protein-unique
BGC0000597	WP_009188439	DeepBGC-protein-unique
BGC0000597	WP_009188440	DeepBGC-protein-unique
BGC0000601	CAB11985	DeepBGC-protein-unique
BGC0000601	CAX52541	DeepBGC-protein-unique
BGC0000601	CAB11989	DeepBGC-protein-unique
BGC0000601	CAB11990	DeepBGC-protein-unique
BGC0000601	CAB11991	DeepBGC-protein-unique
BGC0000601	CAB11992	DeepBGC-protein-unique
BGC0000612	AAP11941	DeepBGC-protein-unique
BGC0000612	AAP11942	DeepBGC-protein-unique
BGC0000612	AAP11943	DeepBGC-protein-unique
BGC0000612	AAP11944	DeepBGC-protein-unique
BGC0000612	AAP11945	DeepBGC-protein-unique
BGC0000612	AAP11946	DeepBGC-protein-unique
BGC0000612	AAP11947	DeepBGC-protein-unique
BGC0000612	AAP11948	DeepBGC-protein-unique
BGC0000612	AAP11949	DeepBGC-protein-unique
BGC0000612	AAP11950	DeepBGC-protein-unique
BGC0000612	AAP11951	DeepBGC-protein-unique
BGC0000612	AAP11952	DeepBGC-protein-unique
BGC0000612	AAP11953	DeepBGC-protein-unique
BGC0000612	AAP11954	DeepBGC-protein-unique
BGC0000612	AAP11956	DeepBGC-protein-unique
BGC0000612	AAP11957	DeepBGC-protein-unique
BGC0000612	AAP11958	DeepBGC-protein-unique
BGC0000612	AAP11959	DeepBGC-protein-unique
BGC0000612	AAP11960	DeepBGC-protein-unique
BGC0000612	AAP11961	DeepBGC-protein-unique
BGC0000616	ABS75251	DeepBGC-protein-unique
BGC0000616	ABS75252	DeepBGC-protein-unique
BGC0000616	ABS75253	DeepBGC-protein-unique
BGC0000616	ABS75254	DeepBGC-protein-unique
BGC0000616	ABS75255	DeepBGC-protein-unique
BGC0000618	AFK59990	DeepBGC-protein-unique
BGC0000618	AFK59991	DeepBGC-protein-unique
BGC0000618	AFK59992	DeepBGC-protein-unique
BGC0000625	BAN83914	DeepBGC-protein-unique
BGC0000625	BAN83915	DeepBGC-protein-unique
BGC0000625	BAN83931	DeepBGC-protein-unique
BGC0000625	BAN83932	DeepBGC-protein-unique
BGC0000627	EED49413	DeepBGC-protein-unique
BGC0000627	EED49414	DeepBGC-protein-unique
BGC0000627	EED49415	DeepBGC-protein-unique
BGC0000627	EED49418	DeepBGC-protein-unique
BGC0000627	EED49420	DeepBGC-protein-unique
BGC0000627	EED49422	DeepBGC-protein-unique
BGC0000627	EED49423	DeepBGC-protein-unique
BGC0000627	EED49424	DeepBGC-protein-unique
BGC0000627	EED49425	DeepBGC-protein-unique
BGC0000627	EED49426	DeepBGC-protein-unique
BGC0000627	EED49427	DeepBGC-protein-unique
