accession	protein_id	source	orf_name	acc_norm	orf_norm	orf_in_mibig
BGC0000460	AAO07755	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07756	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07757	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07758	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07759	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07760	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07761	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07762	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07763	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07764	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07765	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07766	DeepBGC-protein-unique		BGC0000460		False
BGC0000460	AAO07767	DeepBGC-protein-unique		BGC0000460		False
BGC0000465	CBJ90358	DeepBGC-protein-unique		BGC0000465		False
BGC0000465	CBJ90359	DeepBGC-protein-unique		BGC0000465		False
BGC0000469	AFV25464	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25465	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25466	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25467	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25468	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25469	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25470	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25471	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25472	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25474	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25475	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25476	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25477	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25491	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25492	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25493	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25494	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25495	DeepBGC-protein-unique		BGC0000469		False
BGC0000469	AFV25496	DeepBGC-protein-unique		BGC0000469		False
BGC0000486	AAC69555	DeepBGC-protein-unique		BGC0000486		False
BGC0000486	AAC69556	DeepBGC-protein-unique		BGC0000486		False
BGC0000496	BAG19222	DeepBGC-protein-unique		BGC0000496		False
BGC0000496	BAG19223	DeepBGC-protein-unique		BGC0000496		False
BGC0000496	BAG19224	DeepBGC-protein-unique		BGC0000496		False
BGC0000496	BAG19226	DeepBGC-protein-unique		BGC0000496		False
BGC0000501	ACU73103	DeepBGC-protein-unique		BGC0000501		False
BGC0000501	ACU73106	DeepBGC-protein-unique		BGC0000501		False
BGC0000501	ACU73107	DeepBGC-protein-unique		BGC0000501		False
BGC0000513	CAM03499	DeepBGC-protein-unique		BGC0000513		False
BGC0000513	CAM03501	DeepBGC-protein-unique		BGC0000513		False
BGC0000513	CAM03502	DeepBGC-protein-unique		BGC0000513		False
BGC0000515	ABO65649	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65650	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65651	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65652	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65653	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65654	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65656	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65657	DeepBGC-protein-unique		BGC0000515		False
BGC0000515	ABO65658	DeepBGC-protein-unique		BGC0000515		False
BGC0000516	EDY04297	DeepBGC-protein-unique		BGC0000516		False
BGC0000516	EDY04298	DeepBGC-protein-unique		BGC0000516		False
BGC0000516	EDY04299	DeepBGC-protein-unique		BGC0000516		False
BGC0000516	EDY04301	DeepBGC-protein-unique		BGC0000516		False
BGC0000516	EDY04302	DeepBGC-protein-unique		BGC0000516		False
BGC0000516	EDY04303	DeepBGC-protein-unique		BGC0000516		False
BGC0000516	EDY04304	DeepBGC-protein-unique		BGC0000516		False
BGC0000520	AAF32256	DeepBGC-protein-unique	ORF00035	BGC0000520	ORF00035	False
BGC0000528	CAN02018	DeepBGC-protein-unique		BGC0000528		False
BGC0000528	CAN02019	DeepBGC-protein-unique		BGC0000528		False
BGC0000528	CAN02020	DeepBGC-protein-unique		BGC0000528		False
BGC0000528	CAN02021	DeepBGC-protein-unique		BGC0000528		False
BGC0000528	CAN02022	DeepBGC-protein-unique		BGC0000528		False
BGC0000528	CAN02024	DeepBGC-protein-unique		BGC0000528		False
BGC0000530	EMC15120	DeepBGC-protein-unique		BGC0000530		False
BGC0000530	EMC15122	DeepBGC-protein-unique		BGC0000530		False
BGC0000530	EMC15123	DeepBGC-protein-unique		BGC0000530		False
BGC0000530	EMC15124	DeepBGC-protein-unique		BGC0000530		False
BGC0000530	EMC15125	DeepBGC-protein-unique		BGC0000530		False
BGC0000530	EMC15126	DeepBGC-protein-unique		BGC0000530		False
BGC0000530	EMC15127	DeepBGC-protein-unique		BGC0000530		False
BGC0000530	EMC15128	DeepBGC-protein-unique		BGC0000530		False
BGC0000546	WP_003950015	DeepBGC-protein-unique		BGC0000546		False
BGC0000546	WP_003950017	DeepBGC-protein-unique		BGC0000546		False
BGC0000546	WP_003950018	DeepBGC-protein-unique		BGC0000546		False
BGC0000546	WP_003950019	DeepBGC-protein-unique		BGC0000546		False
BGC0000553	WP_032798330	DeepBGC-protein-unique		BGC0000553		False
BGC0000553	WP_032798143	DeepBGC-protein-unique		BGC0000553		False
BGC0000553	WP_032798144	DeepBGC-protein-unique		BGC0000553		False
BGC0000553	WP_006127364	DeepBGC-protein-unique	SSGG_04752	BGC0000553	SSGG_04752	False
BGC0000554	WP_006126651	DeepBGC-protein-unique		BGC0000554		False
BGC0000554	WP_006126653	DeepBGC-protein-unique		BGC0000554		False
BGC0000564	CAL82041	DeepBGC-protein-unique		BGC0000564		False
BGC0000564	CAL82043	DeepBGC-protein-unique		BGC0000564		False
BGC0000564	CAL82044	DeepBGC-protein-unique		BGC0000564		False
BGC0000564	CAL82046	DeepBGC-protein-unique		BGC0000564		False
BGC0000564	CAL82047	DeepBGC-protein-unique		BGC0000564		False
BGC0000564	CAL82048	DeepBGC-protein-unique		BGC0000564		False
BGC0000566	AAK33685	DeepBGC-protein-unique		BGC0000566		False
BGC0000566	AAK33687	DeepBGC-protein-unique		BGC0000566		False
BGC0000566	AAK33688	DeepBGC-protein-unique		BGC0000566		False
BGC0000566	AAK33690	DeepBGC-protein-unique		BGC0000566		False
BGC0000566	AAK33691	DeepBGC-protein-unique		BGC0000566		False
BGC0000566	AAK33692	DeepBGC-protein-unique		BGC0000566		False
BGC0000570	ADU13883	DeepBGC-protein-unique		BGC0000570		False
BGC0000570	ADU13885	DeepBGC-protein-unique		BGC0000570		False
BGC0000570	ADU13886	DeepBGC-protein-unique		BGC0000570		False
BGC0000571	CBW74823	DeepBGC-protein-unique		BGC0000571		False
BGC0000571	CBW74824	DeepBGC-protein-unique		BGC0000571		False
BGC0000571	CBW74825	DeepBGC-protein-unique		BGC0000571		False
BGC0000572	AHI79402	DeepBGC-protein-unique		BGC0000572		False
BGC0000572	AHI77932	DeepBGC-protein-unique		BGC0000572		False
BGC0000572	AHI77484	DeepBGC-protein-unique		BGC0000572		False
BGC0000573	ABZ74309	DeepBGC-protein-unique		BGC0000573		False
BGC0000573	ABZ74310	DeepBGC-protein-unique		BGC0000573		False
BGC0000573	ABZ74311	DeepBGC-protein-unique		BGC0000573		False
BGC0000573	ABZ74312	DeepBGC-protein-unique		BGC0000573		False
BGC0000573	ABZ74315	DeepBGC-protein-unique		BGC0000573		False
BGC0000574	ADG11017	DeepBGC-protein-unique		BGC0000574		False
BGC0000574	ADG11018	DeepBGC-protein-unique		BGC0000574		False
BGC0000574	ADG11019	DeepBGC-protein-unique		BGC0000574		False
BGC0000574	ADG11023	DeepBGC-protein-unique		BGC0000574		False
BGC0000576	BAL94040	DeepBGC-protein-unique		BGC0000576		False
BGC0000576	BAL94041	DeepBGC-protein-unique		BGC0000576		False
BGC0000576	BAL94042	DeepBGC-protein-unique		BGC0000576		False
BGC0000576	BAL94043	DeepBGC-protein-unique		BGC0000576		False
BGC0000577	BAI99044	DeepBGC-protein-unique		BGC0000577		False
BGC0000577	BAI99045	DeepBGC-protein-unique		BGC0000577		False
BGC0000577	BAI99046	DeepBGC-protein-unique		BGC0000577		False
BGC0000577	BAI99047	DeepBGC-protein-unique		BGC0000577		False
BGC0000577	BAI99049	DeepBGC-protein-unique		BGC0000577		False
BGC0000577	BAI99050	DeepBGC-protein-unique		BGC0000577		False
BGC0000578	WP_032798308	DeepBGC-protein-unique		BGC0000578		False
BGC0000578	WP_032798309	DeepBGC-protein-unique		BGC0000578		False
BGC0000578	WP_006126488	DeepBGC-protein-unique	DBP12_14745	BGC0000578	DBP12_14745	False
BGC0000578	WP_010071618	DeepBGC-protein-unique		BGC0000578		False
BGC0000578	WP_010071619	DeepBGC-protein-unique		BGC0000578		False
BGC0000579	WP_007385813	DeepBGC-protein-unique		BGC0000579		False
BGC0000579	WP_007385814	DeepBGC-protein-unique	GT021_34970	BGC0000579	GT021_34970	False
BGC0000579	WP_007385815	DeepBGC-protein-unique	GT021_34975	BGC0000579	GT021_34975	False
BGC0000579	WP_007385816	DeepBGC-protein-unique	GT021_34980	BGC0000579	GT021_34980	False
BGC0000579	WP_007385817	DeepBGC-protein-unique	GT021_34985	BGC0000579	GT021_34985	False
BGC0000579	WP_007385818	DeepBGC-protein-unique	SSEG_05179	BGC0000579	SSEG_05179	False
BGC0000579	WP_007385819	DeepBGC-protein-unique	SSEG_05180	BGC0000579	SSEG_05180	False
BGC0000580	EGD17356	DeepBGC-protein-unique		BGC0000580		False
BGC0000580	EGD17357	DeepBGC-protein-unique		BGC0000580		False
BGC0000583	YP_001827873	DeepBGC-protein-unique		BGC0000583		False
BGC0000583	YP_001827874	DeepBGC-protein-unique		BGC0000583		False
BGC0000583	YP_001827875	DeepBGC-protein-unique		BGC0000583		False
BGC0000583	YP_001827877	DeepBGC-protein-unique		BGC0000583		False
BGC0000583	YP_001827878	DeepBGC-protein-unique		BGC0000583		False
BGC0000595	NP_626681	DeepBGC-protein-unique	SCC24.09	BGC0000595	SCC24	False
BGC0000595	NP_626682	DeepBGC-protein-unique	SCC24.10c	BGC0000595	SCC24	False
BGC0000595	NP_626683	DeepBGC-protein-unique	SCC24.11c	BGC0000595	SCC24	False
BGC0000595	NP_626685	DeepBGC-protein-unique	SCC24.13c	BGC0000595	SCC24	False
BGC0000595	NP_626686	DeepBGC-protein-unique	SCC24.14	BGC0000595	SCC24	False
BGC0000595	NP_626687	DeepBGC-protein-unique	SCC24.15	BGC0000595	SCC24	False
BGC0000595	NP_626688	DeepBGC-protein-unique	SCC24.16	BGC0000595	SCC24	False
BGC0000595	NP_626689	DeepBGC-protein-unique	SCC24.17c	BGC0000595	SCC24	False
BGC0000595	NP_626691	DeepBGC-protein-unique	SCC24.19	BGC0000595	SCC24	False
BGC0000595	NP_626692	DeepBGC-protein-unique	SCC24.20	BGC0000595	SCC24	False
BGC0000595	NP_626693	DeepBGC-protein-unique	SCC24.21	BGC0000595	SCC24	False
BGC0000595	NP_626694	DeepBGC-protein-unique	SCC24.22	BGC0000595	SCC24	False
BGC0000597	WP_009188434	DeepBGC-protein-unique		BGC0000597		False
BGC0000597	WP_009188435	DeepBGC-protein-unique	SSTG_01177	BGC0000597	SSTG_01177	False
BGC0000597	WP_009188436	DeepBGC-protein-unique	SSTG_01178	BGC0000597	SSTG_01178	False
BGC0000597	WP_009188438	DeepBGC-protein-unique		BGC0000597		False
BGC0000597	WP_009188439	DeepBGC-protein-unique		BGC0000597		False
BGC0000597	WP_009188440	DeepBGC-protein-unique	GTY75_30415	BGC0000597	GTY75_30415	False
BGC0000601	CAB11985	DeepBGC-protein-unique		BGC0000601		False
BGC0000601	CAX52541	DeepBGC-protein-unique	BSU01930	BGC0000601	BSU01930	False
BGC0000601	CAB11989	DeepBGC-protein-unique		BGC0000601		False
BGC0000601	CAB11990	DeepBGC-protein-unique		BGC0000601		False
BGC0000601	CAB11991	DeepBGC-protein-unique		BGC0000601		False
BGC0000601	CAB11992	DeepBGC-protein-unique		BGC0000601		False
BGC0000612	AAP11941	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11942	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11943	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11944	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11945	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11946	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11947	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11948	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11949	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11950	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11951	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11952	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11953	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11954	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11956	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11957	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11958	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11959	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11960	DeepBGC-protein-unique		BGC0000612		False
BGC0000612	AAP11961	DeepBGC-protein-unique		BGC0000612		False
BGC0000616	ABS75251	DeepBGC-protein-unique		BGC0000616		False
BGC0000616	ABS75252	DeepBGC-protein-unique		BGC0000616		False
BGC0000616	ABS75253	DeepBGC-protein-unique		BGC0000616		False
BGC0000616	ABS75254	DeepBGC-protein-unique		BGC0000616		False
BGC0000616	ABS75255	DeepBGC-protein-unique		BGC0000616		False
BGC0000625	BAN83914	DeepBGC-protein-unique		BGC0000625		False
BGC0000625	BAN83915	DeepBGC-protein-unique		BGC0000625		False
BGC0000625	BAN83931	DeepBGC-protein-unique		BGC0000625		False
BGC0000625	BAN83932	DeepBGC-protein-unique		BGC0000625		False
BGC0000632	BAG16275	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16276	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16277	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16278	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16279	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16280	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16281	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16282	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16283	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16284	DeepBGC-protein-unique		BGC0000632		False
BGC0000632	BAG16285	DeepBGC-protein-unique		BGC0000632		False
BGC0000658	BAG18097	DeepBGC-protein-unique		BGC0000658		False
BGC0000658	BAG18098	DeepBGC-protein-unique		BGC0000658		False
BGC0000659	CAM02993	DeepBGC-protein-unique		BGC0000659		False
BGC0000662	BAG21067	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21068	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21069	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21070	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21071	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21072	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21073	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21074	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21075	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21076	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21077	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21078	DeepBGC-protein-unique		BGC0000662		False
BGC0000662	BAG21079	DeepBGC-protein-unique		BGC0000662		False
BGC0000664	BAG23653	DeepBGC-protein-unique		BGC0000664		False
BGC0000664	BAG23654	DeepBGC-protein-unique		BGC0000664		False
BGC0000664	BAG23655	DeepBGC-protein-unique		BGC0000664		False
BGC0000664	BAG23656	DeepBGC-protein-unique		BGC0000664		False
BGC0000664	BAG23657	DeepBGC-protein-unique		BGC0000664		False
BGC0000664	BAG23658	DeepBGC-protein-unique		BGC0000664		False
BGC0000664	BAG23659	DeepBGC-protein-unique		BGC0000664		False
BGC0000669	NP_199072	DeepBGC-protein-unique	K16E1.5	BGC0000669	K16E1	False
BGC0000669	NP_199073	DeepBGC-protein-unique	K16E1.6	BGC0000669	K16E1	False
BGC0000669	NP_199074	DeepBGC-protein-unique	MFO20.1	BGC0000669	MFO20	False
BGC0000670	NP_199609	DeepBGC-protein-unique	MDN11.1	BGC0000670	MDN11	False
BGC0000670	NP_199610	DeepBGC-protein-unique	MDN11.4	BGC0000670	MDN11	False
BGC0000670	NP_001078732	DeepBGC-protein-unique	MDN11.7	BGC0000670	MDN11	False
BGC0000670	NP_851153	DeepBGC-protein-unique	MDN11.7	BGC0000670	MDN11	False
BGC0000670	NP_199611	DeepBGC-protein-unique	MDN11.7	BGC0000670	MDN11	False
BGC0000670	NP_001032030	DeepBGC-protein-unique	MDN11.7	BGC0000670	MDN11	False
BGC0000670	NP_851152	DeepBGC-protein-unique	MDN11.7	BGC0000670	MDN11	False
BGC0000670	NP_001078733	DeepBGC-protein-unique	MDN11.9	BGC0000670	MDN11	False
BGC0000670	NP_199612	DeepBGC-protein-unique	MDN11.9	BGC0000670	MDN11	False
BGC0000673	CBF85177	DeepBGC-protein-unique	AN1592	BGC0000673	AN1592	False
BGC0000673	CBF85179	DeepBGC-protein-unique	AN1593	BGC0000673	AN1593	False
BGC0000674	EDY49121	DeepBGC-protein-unique		BGC0000674		False
BGC0000674	EDY49123	DeepBGC-protein-unique		BGC0000674		False
BGC0000674	EDY49124	DeepBGC-protein-unique		BGC0000674		False
BGC0000675	EDY50539	DeepBGC-protein-unique		BGC0000675		False
BGC0000675	EDY50540	DeepBGC-protein-unique		BGC0000675		False
BGC0000675	EDY50543	DeepBGC-protein-unique		BGC0000675		False
BGC0000678	BAC70701	DeepBGC-protein-unique		BGC0000678		False
BGC0000678	BAC70702	DeepBGC-protein-unique		BGC0000678		False
BGC0000678	BAC70703	DeepBGC-protein-unique	SAVERM_2992	BGC0000678	SAVERM_2992	False
BGC0000678	BAC70704	DeepBGC-protein-unique		BGC0000678		False
BGC0000678	BAC70705	DeepBGC-protein-unique		BGC0000678		False
BGC0000678	BAC70706	DeepBGC-protein-unique		BGC0000678		False
BGC0000678	BAC70708	DeepBGC-protein-unique	SAVERM_2997	BGC0000678	SAVERM_2997	False
BGC0000678	BAC70709	DeepBGC-protein-unique		BGC0000678		False
BGC0000678	BAC70710	DeepBGC-protein-unique		BGC0000678		False
BGC0000678	BAC70711	DeepBGC-protein-unique	SAVERM_3000	BGC0000678	SAVERM_3000	False
BGC0000678	BAC70712	DeepBGC-protein-unique	SAVERM_3001	BGC0000678	SAVERM_3001	False
BGC0000679	EWM63031	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63032	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63033	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63034	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63035	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63036	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63037	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63038	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63039	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63040	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63041	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63042	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63043	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63046	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63047	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63049	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63050	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63051	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63052	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63053	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63054	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63055	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63056	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63057	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63058	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63060	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63061	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63062	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63063	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63064	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63066	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63067	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63068	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63069	DeepBGC-protein-unique		BGC0000679		False
BGC0000679	EWM63070	DeepBGC-protein-unique		BGC0000679		False
BGC0000684	CBF70383	DeepBGC-protein-unique	AN6002	BGC0000684	AN6002	False
BGC0000684	CBF70385	DeepBGC-protein-unique	AN6001.2	BGC0000684	AN6001	False
BGC0000684	CBF70387	DeepBGC-protein-unique	AN6000.2	BGC0000684	AN6000	False
BGC0000692	CAI47637	DeepBGC-protein-unique	SAMN05444320_108268	BGC0000692	SAMN05444320_108268	False
BGC0000692	CAI47640	DeepBGC-protein-unique	SAMN05444320_108264	BGC0000692	SAMN05444320_108264	False
BGC0000692	CAI47642	DeepBGC-protein-unique	SAMN05444320_108262	BGC0000692	SAMN05444320_108262	False
BGC0000692	CAI47643	DeepBGC-protein-unique	SAMN05444320_108261	BGC0000692	SAMN05444320_108261	False
BGC0000692	CAI47647	DeepBGC-protein-unique	SAMN05444320_108257	BGC0000692	SAMN05444320_108257	False
BGC0000692	CAI47648	DeepBGC-protein-unique	SAMN05444320_108256	BGC0000692	SAMN05444320_108256	False
BGC0000692	CAI47650	DeepBGC-protein-unique	SAMN05444320_108254	BGC0000692	SAMN05444320_108254	False
BGC0000692	CAI47652	DeepBGC-protein-unique	SAMN05444320_108252	BGC0000692	SAMN05444320_108252	False
BGC0000692	CAI47653	DeepBGC-protein-unique	SAMN05444320_108251	BGC0000692	SAMN05444320_108251	False
BGC0000692	CAI47654	DeepBGC-protein-unique	SAMN05444320_108250	BGC0000692	SAMN05444320_108250	False
BGC0000692	CAI47656	DeepBGC-protein-unique	SAMN05444320_108248	BGC0000692	SAMN05444320_108248	False
BGC0000692	CAI47657	DeepBGC-protein-unique	SAMN05444320_108247	BGC0000692	SAMN05444320_108247	False
BGC0000692	CAI47659	DeepBGC-protein-unique	SAMN05444320_108245	BGC0000692	SAMN05444320_108245	False
BGC0000692	CAI47660	DeepBGC-protein-unique	SAMN05444320_108244	BGC0000692	SAMN05444320_108244	False
BGC0000692	CAI47661	DeepBGC-protein-unique	SAMN05444320_108243	BGC0000692	SAMN05444320_108243	False
BGC0000692	CAI47662	DeepBGC-protein-unique	SAMN05444320_108240	BGC0000692	SAMN05444320_108240	False
BGC0000692	CAI47663	DeepBGC-protein-unique	SAMN05444320_108239	BGC0000692	SAMN05444320_108239	False
BGC0000692	CAI47664	DeepBGC-protein-unique	SAMN05444320_108238	BGC0000692	SAMN05444320_108238	False
BGC0000692	CAI47665	DeepBGC-protein-unique	SAMN05444320_108237	BGC0000692	SAMN05444320_108237	False
BGC0000703	BAE95415	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95416	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95417	DeepBGC-protein-unique	CP970_05690	BGC0000703	CP970_05690	False
BGC0000703	BAE95419	DeepBGC-protein-unique	CP970_05700	BGC0000703	CP970_05700	False
BGC0000703	BAE95420	DeepBGC-protein-unique	CP970_05705	BGC0000703	CP970_05705	False
BGC0000703	BAE95421	DeepBGC-protein-unique	CP970_05710	BGC0000703	CP970_05710	False
BGC0000703	BAE95422	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95423	DeepBGC-protein-unique	CP970_05720	BGC0000703	CP970_05720	False
BGC0000703	BAE95424	DeepBGC-protein-unique	CP970_05725	BGC0000703	CP970_05725	False
BGC0000703	BAE95426	DeepBGC-protein-unique	CP970_05735	BGC0000703	CP970_05735	False
BGC0000703	BAE95427	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95428	DeepBGC-protein-unique	CP970_05745	BGC0000703	CP970_05745	False
BGC0000703	BAE95429	DeepBGC-protein-unique	CP970_05750	BGC0000703	CP970_05750	False
BGC0000703	BAE95430	DeepBGC-protein-unique	CP970_05755	BGC0000703	CP970_05755	False
BGC0000703	BAE95433	DeepBGC-protein-unique	CP970_05770	BGC0000703	CP970_05770	False
BGC0000703	BAE95434	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95436	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95437	DeepBGC-protein-unique	CP970_05785	BGC0000703	CP970_05785	False
BGC0000703	BAE95438	DeepBGC-protein-unique	CP970_05790	BGC0000703	CP970_05790	False
BGC0000703	BAE95439	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95440	DeepBGC-protein-unique	CP970_05800	BGC0000703	CP970_05800	False
BGC0000703	BAE95441	DeepBGC-protein-unique	CP970_05805	BGC0000703	CP970_05805	False
BGC0000703	BAE95442	DeepBGC-protein-unique	CP970_05810	BGC0000703	CP970_05810	False
BGC0000703	BAE95443	DeepBGC-protein-unique	CP970_05815	BGC0000703	CP970_05815	False
BGC0000703	BAE95444	DeepBGC-protein-unique	CP970_05820	BGC0000703	CP970_05820	False
BGC0000703	BAE95445	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95447	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95449	DeepBGC-protein-unique	CP970_05840	BGC0000703	CP970_05840	False
BGC0000703	BAE95451	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95453	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95455	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95456	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95458	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95460	DeepBGC-protein-unique	CP970_05885	BGC0000703	CP970_05885	False
BGC0000703	BAE95463	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95464	DeepBGC-protein-unique	CP970_01700	BGC0000703	CP970_01700	False
BGC0000703	BAE95465	DeepBGC-protein-unique		BGC0000703		False
BGC0000703	BAE95467	DeepBGC-protein-unique	CP970_05920	BGC0000703	CP970_05920	False
