accession	protein_id	source	orf_name	acc_norm	orf_norm	orf_in_mibig
BGC0000347	CAP20371	DeepBGC-protein-unique	SEQ1235	BGC0000347	SEQ1235	True
BGC0000347	CAP20372	DeepBGC-protein-unique	SEQ1234	BGC0000347	SEQ1234	True
BGC0000347	CAP20373	DeepBGC-protein-unique	SEQ1233	BGC0000347	SEQ1233	True
BGC0000350	ADQ55468	DeepBGC-protein-unique	ETU_000001	BGC0000350	ETU_000001	True
BGC0000350	ADQ55469	DeepBGC-protein-unique	ETU_000002	BGC0000350	ETU_000002	True
BGC0000350	ADQ55470	DeepBGC-protein-unique	ETU_000003	BGC0000350	ETU_000003	True
BGC0000350	ADQ55471	DeepBGC-protein-unique	ETU_000004	BGC0000350	ETU_000004	True
BGC0000350	ADQ55472	DeepBGC-protein-unique	ETU_000005	BGC0000350	ETU_000005	True
BGC0000350	ADQ55473	DeepBGC-protein-unique	ETU_000006	BGC0000350	ETU_000006	True
BGC0000350	ADQ55474	DeepBGC-protein-unique	ETU_000007	BGC0000350	ETU_000007	True
BGC0000350	ADQ55475	DeepBGC-protein-unique	ETU_000008	BGC0000350	ETU_000008	True
BGC0000350	ADQ55476	DeepBGC-protein-unique	ETU_000009	BGC0000350	ETU_000009	True
BGC0000350	ADQ55477	DeepBGC-protein-unique	ETU_000010	BGC0000350	ETU_000010	True
BGC0000350	ADQ55478	DeepBGC-protein-unique	ETU_000011	BGC0000350	ETU_000011	True
BGC0000350	ADQ55479	DeepBGC-protein-unique	ETU_000012	BGC0000350	ETU_000012	True
BGC0000350	ADQ55480	DeepBGC-protein-unique	ETU_000013	BGC0000350	ETU_000013	True
BGC0000350	ADQ55483	DeepBGC-protein-unique	ETU_000016	BGC0000350	ETU_000016	True
BGC0000350	ADQ55484	DeepBGC-protein-unique	ETU_000017	BGC0000350	ETU_000017	True
BGC0000350	ADQ55485	DeepBGC-protein-unique	ETU_000018	BGC0000350	ETU_000018	True
BGC0000350	ADQ55486	DeepBGC-protein-unique	ETU_000019	BGC0000350	ETU_000019	True
BGC0000350	ADQ55487	DeepBGC-protein-unique	ETU_000020	BGC0000350	ETU_000020	True
BGC0000350	ADQ55488	DeepBGC-protein-unique	ETU_000021	BGC0000350	ETU_000021	True
BGC0000350	ADQ55489	DeepBGC-protein-unique	ETU_000022	BGC0000350	ETU_000022	True
BGC0000350	ADQ55490	DeepBGC-protein-unique	ETU_000023	BGC0000350	ETU_000023	True
BGC0000350	ADQ55491	DeepBGC-protein-unique	ETU_000024	BGC0000350	ETU_000024	True
BGC0000350	ADQ55492	DeepBGC-protein-unique	ETU_000025	BGC0000350	ETU_000025	True
BGC0000355	EAL89045	DeepBGC-protein-unique	AFUA_6G12040	BGC0000355	AFUA_6G12040	True
BGC0000355	EAL89046	DeepBGC-protein-unique	AFUA_6G12050	BGC0000355	AFUA_6G12050	True
BGC0000355	EAL89047	DeepBGC-protein-unique	AFUA_6G12060	BGC0000355	AFUA_6G12060	True
BGC0000355	EAL89048	DeepBGC-protein-unique	AFUA_6G12070	BGC0000355	AFUA_6G12070	True
BGC0000355	EAL89049	DeepBGC-protein-unique	AFUA_6G12080	BGC0000355	AFUA_6G12080	True
BGC0000372	EAL92294	DeepBGC-protein-unique	AFUA_3G12890	BGC0000372	AFUA_3G12890	True
BGC0000372	EAL92293	DeepBGC-protein-unique	AFUA_3G12900	BGC0000372	AFUA_3G12900	True
BGC0000372	EAL92292	DeepBGC-protein-unique	AFUA_3G12910	BGC0000372	AFUA_3G12910	True
BGC0000372	EAL92291	DeepBGC-protein-unique	AFUA_3G12920	BGC0000372	AFUA_3G12920	True
BGC0000372	EAL92290	DeepBGC-protein-unique	AFUA_3G12930	BGC0000372	AFUA_3G12930	True
BGC0000372	EAL92289	DeepBGC-protein-unique	AFUA_3G12940	BGC0000372	AFUA_3G12940	True
BGC0000372	EAL92288	DeepBGC-protein-unique	AFUA_3G12950	BGC0000372	AFUA_3G12950	True
BGC0000372	EAL92287	DeepBGC-protein-unique	AFUA_3G12960	BGC0000372	AFUA_3G12960	True
BGC0000373	EFG10340	DeepBGC-protein-unique	SCLAV_5267	BGC0000373	SCLAV_5267	True
BGC0000373	EFG10341	DeepBGC-protein-unique	SCLAV_5268	BGC0000373	SCLAV_5268	True
BGC0000373	EFG10342	DeepBGC-protein-unique	SCLAV_5269	BGC0000373	SCLAV_5269	True
BGC0000373	EFG10343	DeepBGC-protein-unique	SCLAV_5270	BGC0000373	SCLAV_5270	True
BGC0000373	EFG10344	DeepBGC-protein-unique	SCLAV_5271	BGC0000373	SCLAV_5271	True
BGC0000373	EFG10345	DeepBGC-protein-unique	SCLAV_5272	BGC0000373	SCLAV_5272	True
BGC0000373	EFG10346	DeepBGC-protein-unique	SCLAV_5273	BGC0000373	SCLAV_5273	True
BGC0000373	EFG10347	DeepBGC-protein-unique	SCLAV_5274	BGC0000373	SCLAV_5274	True
BGC0000373	EFG10348	DeepBGC-protein-unique	SCLAV_5275	BGC0000373	SCLAV_5275	True
BGC0000373	EFG10349	DeepBGC-protein-unique	SCLAV_5276	BGC0000373	SCLAV_5276	True
BGC0000373	EFG10350	DeepBGC-protein-unique	SCLAV_5277	BGC0000373	SCLAV_5277	True
BGC0000373	EFG10351	DeepBGC-protein-unique	SCLAV_5278	BGC0000373	SCLAV_5278	True
BGC0000402	AHD05677	DeepBGC-protein-unique	ERIC2_c18750	BGC0000402	ERIC2_c18750	True
BGC0000402	AHD05678	DeepBGC-protein-unique	ERIC2_c18760	BGC0000402	ERIC2_c18760	True
BGC0000402	AHD05679	DeepBGC-protein-unique	ERIC2_c18770	BGC0000402	ERIC2_c18770	True
BGC0000402	AHD05680	DeepBGC-protein-unique	ERIC2_c18780	BGC0000402	ERIC2_c18780	True
BGC0000419	AIG79211	DeepBGC-protein-unique	AJAP_31985	BGC0000419	AJAP_31985	True
BGC0000419	AIG79212	DeepBGC-protein-unique	AJAP_31990	BGC0000419	AJAP_31990	True
BGC0000419	AIG79213	DeepBGC-protein-unique	AJAP_31995	BGC0000419	AJAP_31995	True
BGC0000419	AIG79214	DeepBGC-protein-unique	AJAP_32000	BGC0000419	AJAP_32000	True
BGC0000419	AIG79215	DeepBGC-protein-unique	AJAP_32005	BGC0000419	AJAP_32005	True
BGC0000419	AIG79216	DeepBGC-protein-unique	AJAP_32010	BGC0000419	AJAP_32010	True
BGC0000419	AIG79217	DeepBGC-protein-unique	AJAP_32015	BGC0000419	AJAP_32015	True
BGC0000419	AIG79218	DeepBGC-protein-unique	AJAP_32020	BGC0000419	AJAP_32020	True
BGC0000419	AIG79219	DeepBGC-protein-unique	AJAP_32025	BGC0000419	AJAP_32025	True
BGC0000419	AIG79220	DeepBGC-protein-unique	AJAP_32030	BGC0000419	AJAP_32030	True
BGC0000419	AIG79221	DeepBGC-protein-unique	AJAP_32035	BGC0000419	AJAP_32035	True
BGC0000419	AIG79222	DeepBGC-protein-unique	AJAP_32040	BGC0000419	AJAP_32040	True
BGC0000419	AIG79223	DeepBGC-protein-unique	AJAP_32045	BGC0000419	AJAP_32045	True
BGC0000419	AIG79224	DeepBGC-protein-unique	AJAP_32050	BGC0000419	AJAP_32050	True
BGC0000419	AIG79225	DeepBGC-protein-unique	AJAP_32055	BGC0000419	AJAP_32055	True
BGC0000419	AIG79226	DeepBGC-protein-unique	AJAP_32060	BGC0000419	AJAP_32060	True
BGC0000419	AIG79227	DeepBGC-protein-unique	AJAP_32065	BGC0000419	AJAP_32065	True
BGC0000419	AIG79228	DeepBGC-protein-unique	AJAP_32070	BGC0000419	AJAP_32070	True
BGC0000419	AIG79229	DeepBGC-protein-unique	AJAP_32075	BGC0000419	AJAP_32075	True
BGC0000419	AIG79230	DeepBGC-protein-unique	AJAP_32080	BGC0000419	AJAP_32080	True
BGC0000419	AIG79231	DeepBGC-protein-unique	AJAP_32085	BGC0000419	AJAP_32085	True
BGC0000419	AIG79232	DeepBGC-protein-unique	AJAP_32090	BGC0000419	AJAP_32090	True
BGC0000419	AIG79233	DeepBGC-protein-unique	AJAP_32095	BGC0000419	AJAP_32095	True
BGC0000419	AIG79234	DeepBGC-protein-unique	AJAP_32100	BGC0000419	AJAP_32100	True
BGC0000419	AIG79235	DeepBGC-protein-unique	AJAP_32105	BGC0000419	AJAP_32105	True
BGC0000419	AIG79236	DeepBGC-protein-unique	AJAP_32110	BGC0000419	AJAP_32110	True
BGC0000419	AIG79237	DeepBGC-protein-unique	AJAP_32115	BGC0000419	AJAP_32115	True
BGC0000419	AIG79238	DeepBGC-protein-unique	AJAP_32120	BGC0000419	AJAP_32120	True
BGC0000419	AIG79240	DeepBGC-protein-unique	AJAP_32130	BGC0000419	AJAP_32130	True
BGC0000419	AIG79241	DeepBGC-protein-unique	AJAP_32135	BGC0000419	AJAP_32135	True
BGC0000419	AIG79242	DeepBGC-protein-unique	AJAP_32140	BGC0000419	AJAP_32140	True
BGC0000419	AIG79243	DeepBGC-protein-unique	AJAP_32145	BGC0000419	AJAP_32145	True
BGC0000419	AIG79244	DeepBGC-protein-unique	AJAP_32150	BGC0000419	AJAP_32150	True
BGC0000419	AIG79245	DeepBGC-protein-unique	AJAP_32155	BGC0000419	AJAP_32155	True
BGC0000419	AIG79246	DeepBGC-protein-unique	AJAP_32160	BGC0000419	AJAP_32160	True
BGC0000419	AIG79247	DeepBGC-protein-unique	AJAP_32165	BGC0000419	AJAP_32165	True
BGC0000419	AIG79248	DeepBGC-protein-unique	AJAP_32170	BGC0000419	AJAP_32170	True
BGC0000419	AIG79249	DeepBGC-protein-unique	AJAP_32175	BGC0000419	AJAP_32175	True
BGC0000431	EFE73293	DeepBGC-protein-unique	SSGG_00659	BGC0000431	SSGG_00659	True
BGC0000431	EFE73294	DeepBGC-protein-unique	SSGG_00660	BGC0000431	SSGG_00660	True
BGC0000431	EFE73295	DeepBGC-protein-unique	SSGG_00661	BGC0000431	SSGG_00661	True
BGC0000431	EFE73296	DeepBGC-protein-unique	SSGG_00662	BGC0000431	SSGG_00662	True
BGC0000431	EFE73297	DeepBGC-protein-unique	SSGG_00663	BGC0000431	SSGG_00663	True
BGC0000431	EFE73298	DeepBGC-protein-unique	SSGG_00664	BGC0000431	SSGG_00664	True
BGC0000431	EFE73299	DeepBGC-protein-unique	SSGG_00665	BGC0000431	SSGG_00665	True
BGC0000431	EFE73300	DeepBGC-protein-unique	SSGG_00666	BGC0000431	SSGG_00666	True
BGC0000431	EFE73301	DeepBGC-protein-unique	SSGG_00667	BGC0000431	SSGG_00667	True
BGC0000431	EFE73302	DeepBGC-protein-unique	SSGG_00668	BGC0000431	SSGG_00668	True
BGC0000431	EFE73303	DeepBGC-protein-unique	SSGG_00669	BGC0000431	SSGG_00669	True
BGC0000431	EFE73304	DeepBGC-protein-unique	SSGG_00670	BGC0000431	SSGG_00670	True
BGC0000431	EFE73305	DeepBGC-protein-unique	SSGG_00671	BGC0000431	SSGG_00671	True
BGC0000431	EFE73306	DeepBGC-protein-unique	SSGG_00672	BGC0000431	SSGG_00672	True
BGC0000431	EFE73307	DeepBGC-protein-unique	SSGG_00673	BGC0000431	SSGG_00673	True
BGC0000431	EFE73308	DeepBGC-protein-unique	SSGG_00674	BGC0000431	SSGG_00674	True
BGC0000431	EFE73309	DeepBGC-protein-unique	SSGG_00675	BGC0000431	SSGG_00675	True
BGC0000431	EFE73310	DeepBGC-protein-unique	SSGG_00676	BGC0000431	SSGG_00676	True
BGC0000431	EFE73312	DeepBGC-protein-unique	SSGG_00678	BGC0000431	SSGG_00678	True
BGC0000431	EFE73313	DeepBGC-protein-unique	SSGG_00679	BGC0000431	SSGG_00679	True
BGC0000431	EFE73314	DeepBGC-protein-unique	SSGG_00680	BGC0000431	SSGG_00680	True
BGC0000436	EJK79838	DeepBGC-protein-unique	PMI03_05096	BGC0000436	PMI03_05096	True
BGC0000436	EJK79839	DeepBGC-protein-unique	PMI03_05097	BGC0000436	PMI03_05097	True
BGC0000436	EJK79841	DeepBGC-protein-unique	PMI03_05099	BGC0000436	PMI03_05099	True
BGC0000436	EJK79842	DeepBGC-protein-unique	PMI03_05100	BGC0000436	PMI03_05100	True
BGC0000436	EJK79843	DeepBGC-protein-unique	PMI03_05101	BGC0000436	PMI03_05101	True
BGC0000436	EJK79844	DeepBGC-protein-unique	PMI03_05102	BGC0000436	PMI03_05102	True
BGC0000444	AAW49313	DeepBGC-protein-unique	stPAI021	BGC0000444	stPAI021	True
BGC0000444	AAW49314	DeepBGC-protein-unique	stPAI022	BGC0000444	stPAI022	True
BGC0000444	AAW49315	DeepBGC-protein-unique	stPAI024	BGC0000444	stPAI024	True
BGC0000444	AAW49316	DeepBGC-protein-unique	stPAI026	BGC0000444	stPAI026	True
BGC0000444	AAW49317	DeepBGC-protein-unique	stPAI027	BGC0000444	stPAI027	True
BGC0000444	AAW49318	DeepBGC-protein-unique	stPAI029	BGC0000444	stPAI029	True
BGC0000444	AAW49319	DeepBGC-protein-unique	stPAI030	BGC0000444	stPAI030	True
BGC0000444	AAW49320	DeepBGC-protein-unique	stPAI031	BGC0000444	stPAI031	True
BGC0000464	CDG17972	DeepBGC-protein-unique	XDD1_2273	BGC0000464	XDD1_2273	True
BGC0000464	CDG17973	DeepBGC-protein-unique	XDD1_2274	BGC0000464	XDD1_2274	True
BGC0000464	CDG17974	DeepBGC-protein-unique	XDD1_2275	BGC0000464	XDD1_2275	True
BGC0000464	CDG17978	DeepBGC-protein-unique	XDD1_2279	BGC0000464	XDD1_2279	True
BGC0000464	CDG17980	DeepBGC-protein-unique	XDD1_2281	BGC0000464	XDD1_2281	True
BGC0000464	CDG17981	DeepBGC-protein-unique	XDD1_2282	BGC0000464	XDD1_2282	True
BGC0000464	CDG17982	DeepBGC-protein-unique	XDD1_2283	BGC0000464	XDD1_2283	True
BGC0000464	CDG17983	DeepBGC-protein-unique	XDD1_2284	BGC0000464	XDD1_2284	True
BGC0000464	CDG17985	DeepBGC-protein-unique	XDD1_2286	BGC0000464	XDD1_2286	True
BGC0000464	CDG17986	DeepBGC-protein-unique	XDD1_2287	BGC0000464	XDD1_2287	True
BGC0000464	CDG17987	DeepBGC-protein-unique	XDD1_2288	BGC0000464	XDD1_2288	True
BGC0000464	CDG17988	DeepBGC-protein-unique	XDD1_2289	BGC0000464	XDD1_2289	True
BGC0000464	CDG17989	DeepBGC-protein-unique	XDD1_2290	BGC0000464	XDD1_2290	True
BGC0000464	CDG17990	DeepBGC-protein-unique	XDD1_2291	BGC0000464	XDD1_2291	True
BGC0000464	CDG17992	DeepBGC-protein-unique	XDD1_2293	BGC0000464	XDD1_2293	True
BGC0000471	AFZ08002	DeepBGC-protein-unique	Osc7112_3648	BGC0000471	Osc7112_3648	True
BGC0000471	AFZ08005	DeepBGC-protein-unique	Osc7112_3651	BGC0000471	Osc7112_3651	True
BGC0000471	AFZ08007	DeepBGC-protein-unique	Osc7112_3653	BGC0000471	Osc7112_3653	True
BGC0000471	AFZ08009	DeepBGC-protein-unique	Osc7112_3655	BGC0000471	Osc7112_3655	True
BGC0000483	CCH92964	DeepBGC-protein-unique	MICCA_2630002	BGC0000483	MICCA_2630002	True
BGC0000483	CCH92966	DeepBGC-protein-unique	MICCA_2630004	BGC0000483	MICCA_2630004	True
BGC0000483	CCH92967	DeepBGC-protein-unique	MICCA_2630005	BGC0000483	MICCA_2630005	True
BGC0000483	CCH92969	DeepBGC-protein-unique	MICCA_2630007	BGC0000483	MICCA_2630007	True
BGC0000490	ERL47809	DeepBGC-protein-unique	C426_00002	BGC0000490	C426_00002	True
BGC0000490	EKF52512	DeepBGC-protein-unique	C426_0087	BGC0000490	C426_0087	True
BGC0000490	EKF52513	DeepBGC-protein-unique	C426_0088	BGC0000490	C426_0088	True
BGC0000518	EFL36746	DeepBGC-protein-unique	SSQG_07264	BGC0000518	SSQG_07264	True
BGC0000518	EFL36747	DeepBGC-protein-unique	SSQG_07265	BGC0000518	SSQG_07265	True
BGC0000518	EFL36748	DeepBGC-protein-unique	SSQG_07266	BGC0000518	SSQG_07266	True
BGC0000518	EFL36749	DeepBGC-protein-unique	SSQG_07267	BGC0000518	SSQG_07267	True
BGC0000518	EFL36750	DeepBGC-protein-unique	SSQG_07268	BGC0000518	SSQG_07268	True
BGC0000518	EFL36751	DeepBGC-protein-unique	SSQG_07269	BGC0000518	SSQG_07269	True
BGC0000547	ACX68640	DeepBGC-protein-unique	salivB0667	BGC0000547	salivB0667	True
BGC0000618	AFK59990	DeepBGC-protein-unique	HMPREF0351_12366	BGC0000618	HMPREF0351_12366	True
BGC0000618	AFK59991	DeepBGC-protein-unique	HMPREF0351_12367	BGC0000618	HMPREF0351_12367	True
BGC0000618	AFK59992	DeepBGC-protein-unique	HMPREF0351_12368	BGC0000618	HMPREF0351_12368	True
BGC0000627	EED49413	DeepBGC-protein-unique	AFLA_094940	BGC0000627	AFLA_094940	True
BGC0000627	EED49414	DeepBGC-protein-unique	AFLA_094950	BGC0000627	AFLA_094950	True
BGC0000627	EED49415	DeepBGC-protein-unique	AFLA_094960	BGC0000627	AFLA_094960	True
BGC0000627	EED49418	DeepBGC-protein-unique	AFLA_094990	BGC0000627	AFLA_094990	True
BGC0000627	EED49420	DeepBGC-protein-unique	AFLA_095010	BGC0000627	AFLA_095010	True
BGC0000627	EED49422	DeepBGC-protein-unique	AFLA_095030	BGC0000627	AFLA_095030	True
BGC0000627	EED49423	DeepBGC-protein-unique	AFLA_095040	BGC0000627	AFLA_095040	True
BGC0000627	EED49424	DeepBGC-protein-unique	AFLA_095050	BGC0000627	AFLA_095050	True
BGC0000627	EED49425	DeepBGC-protein-unique	AFLA_095060	BGC0000627	AFLA_095060	True
BGC0000627	EED49426	DeepBGC-protein-unique	AFLA_095070	BGC0000627	AFLA_095070	True
BGC0000627	EED49427	DeepBGC-protein-unique	AFLA_095080	BGC0000627	AFLA_095080	True
BGC0000627	EED49428	DeepBGC-protein-unique	AFLA_095080	BGC0000627	AFLA_095080	True
BGC0000627	EED49430	DeepBGC-protein-unique	AFLA_095110	BGC0000627	AFLA_095110	True
BGC0000628	EFJ68963	DeepBGC-protein-unique	HMPREF0514_11730	BGC0000628	HMPREF0514_11730	True
BGC0000628	EFJ68964	DeepBGC-protein-unique	HMPREF0514_11731	BGC0000628	HMPREF0514_11731	True
BGC0000628	EFJ68965	DeepBGC-protein-unique	HMPREF0514_11732	BGC0000628	HMPREF0514_11732	True
BGC0000628	EFJ68969	DeepBGC-protein-unique	HMPREF0514_11736	BGC0000628	HMPREF0514_11736	True
BGC0000628	EFJ68970	DeepBGC-protein-unique	HMPREF0514_11737	BGC0000628	HMPREF0514_11737	True
BGC0000628	EFJ68971	DeepBGC-protein-unique	HMPREF0514_11738	BGC0000628	HMPREF0514_11738	True
BGC0000628	EFJ68972	DeepBGC-protein-unique	HMPREF0514_11739	BGC0000628	HMPREF0514_11739	True
BGC0000628	EFJ68973	DeepBGC-protein-unique	HMPREF0514_11740	BGC0000628	HMPREF0514_11740	True
BGC0000631	Bcin12g06370	DeepBGC-protein-unique	BCIN_12g06370	BGC0000631	BCIN_12g06370	True
BGC0000631	Bcin12g06380	DeepBGC-protein-unique	BCIN_12g06380	BGC0000631	BCIN_12g06380	True
BGC0000631	Bcin12g06400	DeepBGC-protein-unique	BCIN_12g06400	BGC0000631	BCIN_12g06400	True
BGC0000631	Bcin12g06410	DeepBGC-protein-unique	BCIN_12g06410	BGC0000631	BCIN_12g06410	True
BGC0000631	Bcin12g06420	DeepBGC-protein-unique	BCIN_12g06420	BGC0000631	BCIN_12g06420	True
BGC0000667	CDM31314	DeepBGC-protein-unique	PROQFM164_S02g001464	BGC0000667	PROQFM164_S02g001464	True
BGC0000667	CDM31316	DeepBGC-protein-unique	PROQFM164_S02g001466	BGC0000667	PROQFM164_S02g001466	True
BGC0000667	CDM31317	DeepBGC-protein-unique	PROQFM164_S02g001467	BGC0000667	PROQFM164_S02g001467	True
BGC0000673	CBF85175	DeepBGC-protein-unique	ANIA_01591	BGC0000673	ANIA_01591	True
BGC0000682	EAU29527	DeepBGC-protein-unique	ATEG_10078	BGC0000682	ATEG_10078	True
BGC0000682	EAU29528	DeepBGC-protein-unique	ATEG_10079	BGC0000682	ATEG_10079	True
BGC0000682	EAU29529	DeepBGC-protein-unique	ATEG_10080	BGC0000682	ATEG_10080	True
BGC0000682	EAU29530	DeepBGC-protein-unique	ATEG_10081	BGC0000682	ATEG_10081	True
BGC0000682	EAU29532	DeepBGC-protein-unique	ATEG_10083	BGC0000682	ATEG_10083	True
BGC0000682	EAU29533	DeepBGC-protein-unique	ATEG_10084	BGC0000682	ATEG_10084	True
BGC0000682	EAU29534	DeepBGC-protein-unique	ATEG_10085	BGC0000682	ATEG_10085	True
BGC0000682	EAU29535	DeepBGC-protein-unique	ATEG_10086	BGC0000682	ATEG_10086	True
BGC0000684	CBF70379	DeepBGC-protein-unique	ANIA_06004	BGC0000684	ANIA_06004	True
BGC0000684	CBF70389	DeepBGC-protein-unique	ANIA_05999	BGC0000684	ANIA_05999	True
BGC0000684	CBF70391	DeepBGC-protein-unique	ANIA_05998	BGC0000684	ANIA_05998	True
BGC0000686	EAL89318	DeepBGC-protein-unique	AFUA_4G14770	BGC0000686	AFUA_4G14770	True
BGC0000686	EAL89317	DeepBGC-protein-unique	AFUA_4G14780	BGC0000686	AFUA_4G14780	True
BGC0000686	EAL89316	DeepBGC-protein-unique	AFUA_4G14790	BGC0000686	AFUA_4G14790	True
BGC0000686	EAL89315	DeepBGC-protein-unique	AFUA_4G14800	BGC0000686	AFUA_4G14800	True
BGC0000686	EAL89314	DeepBGC-protein-unique	AFUA_4G14810	BGC0000686	AFUA_4G14810	True
BGC0000686	EAL89313	DeepBGC-protein-unique	AFUA_4G14820	BGC0000686	AFUA_4G14820	True
BGC0000686	EAL89312	DeepBGC-protein-unique	AFUA_4G14830	BGC0000686	AFUA_4G14830	True
BGC0000686	EAL89311	DeepBGC-protein-unique	AFUA_4G14840	BGC0000686	AFUA_4G14840	True
BGC0000686	EAL89310	DeepBGC-protein-unique	AFUA_4G14850	BGC0000686	AFUA_4G14850	True
BGC0000692	CAI47636	DeepBGC-protein-unique	ShinN01.1c	BGC0000692	ShinN01	True
BGC0000692	CAI47638	DeepBGC-protein-unique	ShinN01.3c	BGC0000692	ShinN01	True
BGC0000692	CAI47639	DeepBGC-protein-unique	ShinN01.4	BGC0000692	ShinN01	True
BGC0000692	CAI47644	DeepBGC-protein-unique	ShinN01.9c	BGC0000692	ShinN01	True
BGC0000692	CAI47645	DeepBGC-protein-unique	ShinN01.10c	BGC0000692	ShinN01	True
BGC0000692	CAI47649	DeepBGC-protein-unique	ShinN01.14c	BGC0000692	ShinN01	True
BGC0000692	CAI47651	DeepBGC-protein-unique	ShinN01.16c	BGC0000692	ShinN01	True
BGC0000692	CAI47655	DeepBGC-protein-unique	ShinN01.20c	BGC0000692	ShinN01	True
BGC0000692	CAI47658	DeepBGC-protein-unique	ShinN01.23	BGC0000692	ShinN01	True
BGC0000692	CAI47666	DeepBGC-protein-unique	ShinN01.31	BGC0000692	ShinN01	True
BGC0000765	ABM21381	DeepBGC-protein-unique	ATCC33200LJ0001	BGC0000765	ATCC33200LJ0001	True
BGC0000765	ABM21382	DeepBGC-protein-unique	ATCC33200LJ0002	BGC0000765	ATCC33200LJ0002	True
BGC0000765	ABM21383	DeepBGC-protein-unique	ATCC33200LJ0003	BGC0000765	ATCC33200LJ0003	True
BGC0000765	ABM21385	DeepBGC-protein-unique	ATCC33200LJ0005	BGC0000765	ATCC33200LJ0005	True
BGC0000765	ABM21386	DeepBGC-protein-unique	ATCC33200LJ0006	BGC0000765	ATCC33200LJ0006	True
BGC0000765	ABM21387	DeepBGC-protein-unique	ATCC33200LJ0007	BGC0000765	ATCC33200LJ0007	True
BGC0000765	ABM21388	DeepBGC-protein-unique	ATCC33200LJ0008	BGC0000765	ATCC33200LJ0008	True
BGC0000765	ABM21389	DeepBGC-protein-unique	ATCC33200LJ0009	BGC0000765	ATCC33200LJ0009	True
BGC0000765	ABM21390	DeepBGC-protein-unique	ATCC33200LJ0010	BGC0000765	ATCC33200LJ0010	True
BGC0000765	ABM21391	DeepBGC-protein-unique	ATCC33200LJ0011	BGC0000765	ATCC33200LJ0011	True
BGC0000765	ABM21392	DeepBGC-protein-unique	ATCC33200LJ0012	BGC0000765	ATCC33200LJ0012	True
BGC0000765	ABM21394	DeepBGC-protein-unique	ATCC33200LJ0016	BGC0000765	ATCC33200LJ0016	True
BGC0000765	ABM21395	DeepBGC-protein-unique	ATCC33200LJ0022	BGC0000765	ATCC33200LJ0022	True
BGC0000766	ABM21396	DeepBGC-protein-unique	ATCC11506LJ0002	BGC0000766	ATCC11506LJ0002	True
BGC0000766	ABM21398	DeepBGC-protein-unique	ATCC11506LJ0004	BGC0000766	ATCC11506LJ0004	True
BGC0000766	ABM21399	DeepBGC-protein-unique	ATCC11506LJ0007	BGC0000766	ATCC11506LJ0007	True
BGC0000766	ABM21400	DeepBGC-protein-unique	ATCC11506LJ0010	BGC0000766	ATCC11506LJ0010	True
BGC0000766	ABM21401	DeepBGC-protein-unique	ATCC11506LJ0011	BGC0000766	ATCC11506LJ0011	True
BGC0000766	ABM21402	DeepBGC-protein-unique	ATCC11506LJ0012	BGC0000766	ATCC11506LJ0012	True
BGC0000766	ABM21403	DeepBGC-protein-unique	ATCC11506LJ0013	BGC0000766	ATCC11506LJ0013	True
BGC0000766	ABM21404	DeepBGC-protein-unique	ATCC11506LJ0014	BGC0000766	ATCC11506LJ0014	True
BGC0000766	ABM21405	DeepBGC-protein-unique	ATCC11506LJ0015	BGC0000766	ATCC11506LJ0015	True
BGC0000766	ABM21406	DeepBGC-protein-unique	ATCC11506LJ0016	BGC0000766	ATCC11506LJ0016	True
BGC0000766	ABM21407	DeepBGC-protein-unique	ATCC11506LJ0017	BGC0000766	ATCC11506LJ0017	True
BGC0000766	ABM21408	DeepBGC-protein-unique	ATCC11506LJ0018	BGC0000766	ATCC11506LJ0018	True
BGC0000766	ABM21409	DeepBGC-protein-unique	ATCC11506LJ0019	BGC0000766	ATCC11506LJ0019	True
BGC0000766	ABM21410	DeepBGC-protein-unique	ATCC11506LJ0020	BGC0000766	ATCC11506LJ0020	True
BGC0000766	ABM21411	DeepBGC-protein-unique	ATCC11506LJ0021	BGC0000766	ATCC11506LJ0021	True
BGC0000766	ABM21412	DeepBGC-protein-unique	ATCC11506LJ0022	BGC0000766	ATCC11506LJ0022	True
BGC0000766	ABM21413	DeepBGC-protein-unique	ATCC11506LJ0023	BGC0000766	ATCC11506LJ0023	True
BGC0000766	ABM21415	DeepBGC-protein-unique	ATCC11506LJ0026	BGC0000766	ATCC11506LJ0026	True
BGC0000766	ABM21416	DeepBGC-protein-unique	ATCC11506LJ0027	BGC0000766	ATCC11506LJ0027	True
BGC0000766	ABM21417	DeepBGC-protein-unique	ATCC11506LJ0028	BGC0000766	ATCC11506LJ0028	True
BGC0000766	ABM21418	DeepBGC-protein-unique	ATCC11506LJ0029	BGC0000766	ATCC11506LJ0029	True
BGC0000766	ABM21419	DeepBGC-protein-unique	ATCC11506LJ0030	BGC0000766	ATCC11506LJ0030	True
BGC0000766	ABM21420	DeepBGC-protein-unique	ATCC11506LJ0031	BGC0000766	ATCC11506LJ0031	True
BGC0000766	ABM21421	DeepBGC-protein-unique	ATCC11506LJ0032	BGC0000766	ATCC11506LJ0032	True
BGC0000766	ABM21422	DeepBGC-protein-unique	ATCC11506LJ0033	BGC0000766	ATCC11506LJ0033	True
BGC0000766	ABM21424	DeepBGC-protein-unique	ATCC11506LJ0035	BGC0000766	ATCC11506LJ0035	True
